,1,2,3,4,5
41,0.6848038779685137,0.688294939073201,0.688294939073201,0.688294939073201,0.688294939073201
42,0.704327136885173,0.7051498710308637,0.7051498710308637,0.7051721070888552,0.7051498710308637
43,0.6922529573957129,0.6928978030774704,0.6928978030774704,0.6928978030774704,0.6928978030774704
44,0.6954771858045006,0.6966334608200658,0.6966334608200658,0.6966334608200658,0.6966334608200658
45,0.7326114026505381,0.7330561238103709,0.7330561238103709,0.7330561238103709,0.7330561238103709
46,0.7349906608556435,0.7359245752912924,0.7359245752912924,0.7359245752912924,0.7359245752912924
47,0.7504224851018412,0.749199501912301,0.749199501912301,0.749199501912301,0.749199501912301
48,0.7500889442319666,0.7507337899137241,0.7507337899137241,0.7507337899137241,0.7507337899137241
49,0.7424842123988259,0.7421506715289513,0.7421506715289513,0.7421506715289513,0.7421506715289513
50,0.7573378991372409,0.7568042337454416,0.7568042337454416,0.7568042337454416,0.7568042337454416
51,0.7489993773903763,0.7493773903762341,0.7493773903762341,0.7493773903762341,0.7493773903762341
52,0.766210086275905,0.7658765454060305,0.7658765454060305,0.7658765454060305,0.7658765454060305
53,0.7635195232589167,0.7650760473183315,0.7650760473183315,0.7650760473183315,0.7650760473183315
54,0.7720581695277061,0.7725918349195054,0.7725918349195054,0.7725918349195054,0.7725918349195054
55,0.7826202970737348,0.783465267277417,0.783465267277417,0.783465267277417,0.783465267277417
56,0.7850217913368318,0.7865116072222716,0.7865116072222716,0.7865116072222716,0.7865116072222716
57,0.7901583207329005,0.7924263986480476,0.7924263986480476,0.7924263986480476,0.7924263986480476
58,0.788401672151561,0.7886017966734857,0.7885795606154941,0.7885795606154941,0.7886017966734857
59,0.7945832962732367,0.7958729876367517,0.7958729876367517,0.7958729876367517,0.7958729876367517
60,0.7841990571911411,0.7851107355687984,0.7851107355687984,0.7851107355687984,0.7851107355687984
61,0.7698123276705505,0.7710353108600907,0.7710353108600907,0.7710353108600907,0.7710353108600907
62,0.7684114560170773,0.7692786622787512,0.7692786622787512,0.7692786622787512,0.7693008983367429
63,0.7723027661656141,0.7743262474428533,0.7743262474428533,0.7743262474428533,0.7743262474428533
64,0.7995419372053723,0.7998532420172552,0.7998532420172552,0.7998532420172552,0.7998532420172552
65,0.7945388241572534,0.7959174597527351,0.7959174597527351,0.7959174597527351,0.7959174597527351
66,0.7866450235702215,0.7872676331939874,0.7872676331939874,0.7872676331939874,0.7872676331939874
67,0.7866227875122298,0.7877568264698034,0.7877568264698034,0.7877568264698034,0.7877568264698034
68,0.792470870764031,0.7939162145334875,0.7939162145334875,0.7939162145334875,0.7939162145334875
69,0.7913145957484657,0.7917370808503068,0.7917370808503068,0.7917370808503068,0.7917370808503068
70,0.7958952236947434,0.797829760740016,0.797829760740016,0.797829760740016,0.797829760740016
71,0.7962732366806012,0.7986747309436983,0.7986747309436983,0.7986969670016899,0.7986747309436983
72,0.7795961931868718,0.7822867562038602,0.7822867562038602,0.7822867562038602,0.7822867562038602
73,0.7929823000978387,0.7949390732011029,0.7949390732011029,0.7949390732011029,0.7949390732011029
74,0.7978075246820243,0.7994752290313973,0.7994752290313973,0.7994752290313973,0.7994752290313973
75,0.7971404429422752,0.8004536155830294,0.8004536155830294,0.8004536155830294,0.8004536155830294
76,0.7945610602152451,0.7971182068842836,0.7971182068842836,0.7971182068842836,0.7971182068842836
77,0.7870230365560793,0.7889798096593436,0.7889798096593436,0.7889798096593436,0.7889798096593436
78,0.7938939784754958,0.7956061549408521,0.7956061549408521,0.7956061549408521,0.7956061549408521
79,0.8030329983100596,0.8059459219069643,0.8059459219069643,0.8059459219069643,0.8059459219069643
80,0.7829316018856177,0.7849328471048652,0.7849328471048652,0.7849328471048652,0.7849328471048652
81,0.7930934803877968,0.7942497554033621,0.7942497554033621,0.7942497554033621,0.7942497554033621
82,0.7988526194076314,0.8015654184826114,0.8015654184826114,0.8015654184826114,0.8015654184826114
83,0.7879347149337366,0.7904473894867918,0.7904473894867918,0.7904473894867918,0.7904473894867918
84,0.7974072756381748,0.7990082718135729,0.7990082718135729,0.7990082718135729,0.7990082718135729
85,0.8011651694387619,0.8029885261940763,0.8029885261940763,0.8029885261940763,0.8029885261940763
86,0.8059236858489727,0.8070799608645379,0.8070799608645379,0.8070799608645379,0.8070799608645379
87,0.8115271724628658,0.8126389753624478,0.8126612114204393,0.8126389753624478,0.8126389753624478
88,0.8040336209196833,0.8044338699635328,0.8044338699635328,0.8044338699635328,0.8044338699635328
89,0.8086809570399359,0.8114827003468825,0.8114827003468825,0.8114827003468825,0.8114827003468825
90,0.811705060926799,0.8122387263185983,0.8122387263185983,0.8122387263185983,0.8122387263185983
91,0.8125945032464644,0.8144845681757538,0.8144845681757538,0.8144845681757538,0.8144845681757538
92,0.8126167393044561,0.8148181090456283,0.8148181090456283,0.8148181090456283,0.8148181090456283
93,0.8158632037712354,0.8175086720626168,0.8175086720626168,0.8175086720626168,0.8175086720626168
94,0.8077025704883039,0.8089922618518189,0.8089922618518189,0.8089922618518189,0.8089922618518189
95,0.7924263986480476,0.7949835453170861,0.7949835453170861,0.7949835453170861,0.7949835453170861
96,0.8065018233567554,0.8088810815618607,0.8088810815618607,0.8088810815618607,0.8088810815618607
97,0.8070577248065463,0.8077915147202704,0.8077915147202704,0.8077915147202704,0.8077915147202704
98,0.8103708974473005,0.8114827003468825,0.8114827003468825,0.8114827003468825,0.8114827003468825
99,0.8056123810370898,0.8071689050965045,0.8071689050965045,0.8071689050965045,0.8071689050965045
